ad_id,time,age,gender,area,status,education,consuptionAbility,device,work,connectionType,behavior
12330,2019-03-06 10:52:48,,,,,,,,,,
12352,2018-08-22 12:51:35,,,1,,,,,,,
12357,2019-03-07 17:52:28,,,1,,,,,,,
12378,2018-09-13 09:20:04,,,,,,,,,,
12389,2019-03-06 13:52:46,,,,,,,,,,
12407,2019-02-26 07:03:06,,,1,,,,,,,
12476,2019-03-05 18:52:13,,,1,,,,,,,
12510,2019-02-24 07:02:44,,,1,,,,,,,
12511,2019-03-13 17:13:50,10,,30,,,,,,,
12522,2019-02-28 18:01:49,,,1,,,,,,,
12552,2019-02-20 05:36:15,,,1,,,,,,,
12579,2019-02-26 05:46:20,,,1,,,,,,,
12604,2019-03-07 12:01:57,31,,,,,,,,,
12610,2018-12-20 07:10:29,31,,,,,,,,,
12662,2018-08-09 20:50:24,,,1,,,,,,,
12729,2019-02-25 08:57:45,2,1,6,4,,,,,,
12741,2019-02-20 11:02:16,22,,30,,4,1,,,,4
12789,2018-11-29 04:31:50,31,,,,,,,,,
12818,2019-03-01 18:02:10,,,1,,,,,,,
12827,2019-03-15 09:52:59,,,1,,,,,,,
12829,2019-03-15 09:35:55,,,394,,,,,,,
12856,2019-03-02 13:32:15,,,1,,,,,,,
12866,2019-02-13 18:49:47,17,,1,2,,,,,2,16
12877,2018-09-30 13:41:23,,,1,,,,,,,
12881,2018-08-08 04:40:47,,,1,,,,,,,
12934,2019-01-14 14:52:08,,,1,,,,,,,
13002,2019-03-14 05:33:45,,,1,,,,,,,
13018,2019-02-17 05:36:18,,,,,,,,,,
13021,2018-12-19 04:39:22,,,1,,,,,,,
13024,2019-03-01 20:52:09,,,1,,,,,,,
13064,2019-03-12 19:12:20,31,,,,,,,,,
13125,2019-03-05 09:12:08,31,,,,,,,,,
13130,2018-12-20 07:12:14,31,,,,,,,,,
13135,2017-09-30 10:08:28,27,,2,,,,,,3,
13137,2019-03-08 12:22:37,25,,,,,,,,,36
13154,2019-03-10 10:51:10,2,1,6,4,,,,,,
13157,2019-03-06 15:02:36,,,,,,,,,,
13189,2018-06-30 04:47:11,,,1,,,,,,,
13195,2019-03-12 18:14:34,27,,22,,,,,,2,220
13248,2019-03-06 05:40:17,,,,,,,,,,
13331,2019-03-06 08:52:51,,,1,,,,,,,
13340,2019-02-24 05:33:47,38,,,,,,,,,
13342,2019-01-12 10:33:45,,,1,,,,,,,
13354,2019-03-04 05:35:45,,,1,,,,,,,
13380,2019-03-15 17:18:39,972,,23,,,,,,,33
13442,2019-01-23 07:03:31,,,1,,,,,,,
13453,2019-03-01 07:22:31,31,,,,,,,,,
13456,2019-03-06 16:53:45,,,,,,,,,,
13463,2019-03-19 14:40:53,10,,,,4,,,,2,20
13464,2019-03-12 05:37:52,,,,,,,,,,
13555,2019-02-20 05:36:04,31,,,,,,,,,
13577,2019-02-27 23:01:49,,,1,,,,,,,
13628,2019-03-12 16:52:19,,,1,,,,,,,
13637,2019-03-13 09:21:17,9,1,1,,,,,,,
13641,2019-01-24 05:37:01,,,1,,,,,,,
13653,2019-02-18 05:45:02,,,1,,,,,,,
13655,2018-11-30 19:20:43,,,1,,,,,,,
13691,2019-03-08 15:41:27,,,1,,,,,,,
13703,2019-03-19 16:33:12,,,,,,,,,,
13722,2019-02-14 05:31:08,,,1,,,,,,,
13728,2019-03-06 14:53:14,,,,,,,,,,
13735,2019-02-24 05:35:23,,,1,,,,,,,
13741,2018-08-29 17:21:07,,,1,,,,,,,
13774,2019-02-27 11:49:30,,,,,,,,,,
13782,2019-03-06 22:50:02,27,1,56,,,,,,,
13827,2019-03-11 18:52:23,,,,,,,,,,
13853,2019-02-24 05:36:19,,,1,,,,,,,
13860,2019-03-15 12:52:42,,,1,,,,,,,
13892,2019-01-31 05:32:17,,,1,,,,,,,
13907,2019-03-01 20:51:52,,,,,,,,,,
13960,2019-02-22 05:36:20,,,1,,,,,,,
13981,2019-02-28 18:13:50,,,1,,,,,,,
13995,2018-12-19 04:55:24,31,,,,,,,,,
14024,2019-02-19 10:54:11,976,,31,,,,,,2,3
14038,2019-03-05 05:35:38,,,1,,,,,,,
14091,2019-02-18 14:13:58,51,,128,,,,,,,
14093,2019-03-09 05:39:13,,,1,,,,,,,
14100,2019-03-14 11:23:46,25,1,9,,,,,,,7
14100,2019-03-14 11:23:46,25,1,9,,,,,,,6
14106,2019-03-05 08:22:46,31,,,,,,,,,
14125,2019-02-28 16:20:43,,,32,,,,,,,
14147,2018-07-02 10:52:58,,,96,,,,,,,
14176,2019-03-06 10:42:39,31,,,,,,,,,
14187,2019-02-15 05:39:34,31,,,,,,,,,
14191,2018-12-10 15:00:31,,,,,,,,,,
14227,2019-02-21 16:27:49,29,,,,,,,,2,161
14235,2019-03-01 14:25:10,,1,6,2,,,,,2,
14241,2019-03-06 05:40:15,,,,,,,,,,
14263,2019-02-20 05:36:34,,,1,,,,,,,
14317,2019-03-06 12:52:38,,,,,,,,,,
14370,2018-12-22 04:47:55,,,,,,,,,,
14378,2018-12-23 04:36:15,,,,,,,,,,
14385,2018-07-05 20:18:20,,,,,,,,,,
14432,2019-03-13 20:11:44,22,,66,,,,,,,36
14455,2018-12-18 23:40:43,31,,,,,,,,,
14461,2019-03-15 15:13:02,31,,,,,,,,,
14512,2019-03-14 05:34:09,,,1,,,,,,,
14528,2019-02-22 16:27:20,30,1,,,,,,,,6
14535,2019-03-15 15:33:39,24,1,46,,,,,,2,16
14569,2019-03-10 05:38:49,,,,,,,,,,
14595,2019-03-13 07:07:47,31,,,,,,,,,
14622,2019-03-11 17:12:45,,,1,,,,,,,
14623,2019-03-14 14:52:30,31,,,,,,,,,
14702,2018-09-03 16:18:54,,,,,,,,,,
14705,2019-02-16 15:12:06,,,1,,,,,,,
14718,2019-01-19 05:37:30,,,1,,,,,,,
14729,2017-03-27 10:26:45,12,1,,,,,,,,
14751,2019-03-07 17:14:53,,,3,,,,,,,
14764,2017-08-02 10:24:01,12,1,,,,,,,,
14778,2019-02-28 23:11:44,,,,,,,,,,
14795,2018-08-22 12:01:24,,,1,,,,,,,
14822,2019-03-11 15:36:57,15,,8,,,,,,,2
14824,2019-03-08 17:08:55,,,1,,,,,,,
14849,2019-03-13 14:51:33,31,,,,,,,,,
14860,2019-02-19 05:36:10,31,,,,,,,,,
14883,2019-02-21 11:15:08,51,,132,,,,,,,
14884,2018-02-21 10:18:26,,,,,,,,,,
14902,2019-02-27 13:52:03,,,1,,,,,,,
14929,2019-02-26 17:54:08,,,1,,,,,,,
14981,2019-02-20 07:02:58,31,,,,,,,,,
14988,2018-01-23 12:14:21,,,1,,,,,,,
15007,2019-03-04 19:23:07,15,,8,,,,,,,
15049,2019-03-15 22:02:14,,,1,,,,,,,
15050,2019-03-14 00:35:29,,,1,,,,,,,
15055,2019-03-11 05:38:16,,,1,,,,,,,
15098,2019-02-17 05:46:38,31,,,,,,,,,
15129,2019-03-08 11:38:20,28,1,30,,,,,,2,
15136,2019-01-25 07:03:25,,,1,,,,,,,
15160,2019-03-14 09:52:47,,,,,,,,,,
15194,2019-02-25 17:44:19,972,,31,,,,,,,25
15210,2019-02-21 05:35:52,,,1,,,,,,,
15218,2019-02-25 07:12:01,,,1,,,,,,,
15273,2017-11-17 16:07:35,21,1,32,,,,,,,
15295,2019-02-17 05:37:08,,,1,,,,,,,
15301,2018-08-11 04:34:20,,,1,,,,,,,
15306,2019-03-04 11:52:05,,,1,,,,,,,
15307,2018-10-09 15:20:28,,,1,,,,,,,
15378,2018-10-31 18:31:58,31,,,,,,,,,
15444,2019-02-20 05:36:08,31,,,,,,,,,
15455,2018-06-27 04:31:41,38,,,,,,,,,
15483,2019-03-06 10:06:16,11,1,2,3,,,,,2,
15491,2019-02-18 17:20:55,14,,,6,5,,,,,14
15498,2019-03-06 20:02:14,,,1,,,,,,,
15509,2019-02-17 05:37:57,31,,,,,,,,,
15534,2019-03-06 15:02:38,31,,,,,,,,,
15566,2019-03-07 19:22:16,,,1,,,,,,,
15571,2019-01-26 05:33:53,34,,1,2,,,,,,
15586,2019-03-04 13:12:01,,,1,,,,,,,
15587,2019-03-13 11:52:53,,,1,,,,,,,
15624,2019-02-20 15:10:14,2,,4,,,,,,3,
15633,2019-03-05 05:35:15,,,1,,,,,,,
15661,2019-01-03 19:54:47,,,,,,,,,,
15710,2019-02-22 07:04:08,,,1,,,,,,,
15721,2019-01-24 19:18:23,,,1,,,,,,,
15747,2018-01-26 14:16:59,31,,,,,,,,,
15752,2018-12-23 10:46:09,,,1,,,,,,,
15760,2019-03-09 05:33:48,,,1,,,,,,,
15772,2019-02-05 16:01:41,,,1,,,,,,,
15791,2019-03-18 17:51:24,23,,29,,,,,,,2
15801,2019-03-02 05:36:22,,,1,,,,,,,
15820,2019-03-14 19:06:49,35,,1,,4,,,,,
15875,2019-02-27 18:02:04,,,1,,,,,,,
15896,2019-01-31 05:33:24,,,1,,,,,,,
15899,2019-03-13 12:52:45,,,,,,,,,,
15909,2019-02-25 16:22:03,34,,1,2,,,,,,
15918,2019-03-01 12:03:42,,,1,,,,,,,
15933,2019-03-07 17:32:41,,,1,,,,,,,
15955,2019-01-24 07:03:31,,,1,,,,,,,
15966,2018-12-19 11:46:07,33,,23,,,,,,3,91
15986,2019-02-27 15:11:19,51,,88,,,,,,,
16114,2019-02-20 05:36:17,,,1,,,,,,,
16139,2019-03-02 08:05:49,31,,,,,,,,,
16164,2019-02-12 11:57:34,40,1,2,,,,,,,86
16227,2019-02-18 09:52:06,31,,,,,,,,,
16277,2018-02-23 08:45:57,,,,,,,,,,
16282,2019-02-25 07:02:41,,,1,,,,,,,
16295,2019-03-13 19:36:49,8,,30,,4,1,,,,
16296,2019-03-01 11:22:17,,,1,,,,,,,
16321,2019-03-19 10:43:26,22,1,94,,,,,,,
16326,2019-03-05 17:52:32,,,,,,,,,,
16390,2018-12-23 04:37:10,,,1,,,,,,,
16421,2019-03-11 09:52:40,,,1,,,,,,,
16435,2019-03-17 07:04:36,,,1,,,,,,,
16448,2019-03-01 05:36:27,,,1,,,,,,,
16460,2019-03-06 07:02:59,,,1,,,,,,,
16481,2019-02-27 05:36:06,,,1,,,,,,,
16482,2018-12-20 07:05:41,31,,,,,,,,,
16511,2018-12-19 04:36:20,31,,,,,,,,,
16535,2019-01-16 15:11:42,31,,,,,,,,,
16555,2018-11-10 04:45:17,31,,,,,,,,,
16567,2019-02-18 05:40:40,,,1,,,,,,,
16596,2019-03-13 19:47:39,10,,30,,4,1,,,,
16613,2018-12-25 04:35:43,,,1,,,,,,,
16618,2018-08-10 04:40:04,34,,1,2,,,,,,
16670,2018-01-05 01:38:38,,,1,,,,,,,
16711,2018-12-24 10:26:28,31,,,,,,,,,
16722,2019-02-28 05:36:13,34,,1,2,,,,,,
16798,2018-12-19 05:10:06,31,,,,,,,,,
16848,2019-03-04 16:59:56,,,394,3,,,,,,1
16852,2019-03-10 05:38:47,34,,1,2,,,,,,
16886,2018-08-09 11:41:28,,,1,,,,,,,
16920,2019-02-20 13:48:06,,,,,,,,,,
16921,2018-01-04 13:48:16,,,1,,,,,,,
16934,2019-03-12 16:19:00,,1,376,,,,,,2,
16937,2019-03-05 12:52:43,34,,1,2,,,,,,
16974,2019-03-13 20:52:08,,,,,,,,,,
16981,2019-02-19 05:33:30,,,1,,,,,,,
16982,2018-11-30 18:10:11,,,1,,,,,,,
17002,2019-02-15 05:36:30,,,,,,,,,,
17029,2019-02-28 05:38:51,,,1,,,,,,,
17034,2019-02-22 16:30:34,16,,12,,,,,,,
17081,2018-11-01 04:30:42,,,1,,,,,,,
17098,2019-03-07 10:52:42,,,,,,,,,,
17137,2019-02-25 20:51:46,,,,,,,,,,
17170,2019-01-19 13:22:26,,,1,,,,,,,
17210,2019-02-23 11:33:24,34,,1,2,,,,,,
17271,2019-01-23 07:03:41,31,,,,,,,,,
17282,2018-10-18 09:52:18,34,,1,2,,,,,,
17357,2018-12-12 18:10:34,,,,,,,,,,
17360,2019-03-13 14:04:47,30,1,2,,,,,,,
17369,2019-03-15 15:32:41,,,1,,,,,,,
17373,2018-12-26 04:43:59,38,,,,,,,,,
17412,2019-02-20 05:36:10,31,,,,,,,,,
17415,2019-03-08 12:10:51,16,1,19,3,,,,,,
17420,2019-01-26 05:31:42,,,1,,,,,,,
17431,2018-12-20 08:11:50,,,,,,,,,,
17443,2019-03-05 11:52:42,,,1,,,,,,,
17448,2019-03-13 11:27:39,,,,,,,,,,
17454,2019-02-20 07:02:56,,,1,,,,,,,
17507,2019-01-30 16:12:00,,,1,,,,,,,
17531,2018-12-19 04:44:05,31,,,,,,,,,
17595,2018-11-16 04:30:08,,,1,,,,,,,
17654,2018-08-30 04:38:43,,,1,,,,,,,
17673,2018-12-13 10:41:20,,,1,,,,,,,
17683,2019-03-13 15:30:34,12,,1,,,,,,,7
17713,2019-03-07 14:52:03,,,1,,,,,,,
17719,2019-03-04 12:12:11,31,,,,,,,,,
17724,2019-03-01 10:43:49,31,,,,,,,,,
17738,2019-03-06 11:05:01,25,,,,,,,,,12
17795,2019-03-19 10:07:23,42,,,,,,,,,
17801,2018-10-28 04:30:27,,,1,,,,,,,
17804,2019-03-01 13:52:05,,,,,,,,,,
17852,2019-03-02 14:59:26,24,,,,,,,,,21
17889,2019-02-25 07:02:39,,,1,,,,,,,
17904,2019-02-21 05:36:30,,,1,,,,,,,
17910,2019-01-02 05:35:01,31,,,,,,,,,
17938,2019-03-13 14:42:32,8,,30,,,,,,,
17950,2019-03-07 14:12:10,982,,2,,,,,,,
17955,2019-03-07 05:39:55,34,,1,2,,,,,,
17973,2018-08-15 09:40:11,,,1,,,,,,,
17997,2018-08-17 21:31:40,,,1,,,,,,,
18035,2019-03-17 10:52:57,,,,,,,,,,
18049,2019-02-27 10:52:13,,,,,,,,,,
18094,2018-12-19 04:44:16,31,,,,,,,,,
18098,2018-08-09 11:41:06,,,1,,,,,,,
18123,2019-03-07 15:03:47,,,136,,,,,,,
18139,2019-03-02 08:12:32,,,1,,,,,,,
18142,2019-02-22 21:41:52,,,1,,,,,,,
18158,2019-03-15 05:40:07,,,1,,,,,,,
18162,2019-02-28 12:52:14,,,,,,,,,,
18200,2019-03-06 15:52:29,,,,,,,,,,
18203,2019-02-11 05:33:40,31,,,,,,,,,
18259,2019-03-10 22:24:23,14,,4,3,,,,,,
18266,2017-10-04 14:53:32,29,,,,,,,,,
18328,2019-03-19 14:29:41,39,,28,,5,,,,,
18384,2019-02-26 15:48:10,980,,1,,,,,,,19
18407,2019-03-04 20:21:55,,,1,,,,,,,
18411,2018-01-08 01:32:40,,,1,,,,,,,
18436,2018-06-27 10:31:21,34,,,,6,,,,,
18508,2019-02-28 05:35:55,31,,,,,,,,,
18531,2019-03-08 05:40:16,,,,,,,,,,
18542,2019-02-28 10:51:56,,,1,,,,,,,
18550,2019-03-07 05:40:18,31,,,,,,,,,
18564,2019-03-10 10:52:54,2,1,6,4,,,,,,
18601,2018-11-01 04:36:00,31,,,,,,,,,
18649,2018-10-18 09:05:30,34,,1,2,,,,,,
18650,2019-02-25 07:07:06,,,1,,,,,,,
18657,2018-10-09 15:11:38,,,1,,,,,,,
18685,2019-03-06 18:16:57,,,1,,,,,,,
18859,2019-02-15 18:51:49,,,1,,,,,,,
18881,2019-02-28 05:37:33,,,1,,,,,,,
18889,2018-12-19 04:41:53,34,,1,2,,,,,,
19012,2018-08-13 04:36:30,,,1,,,,,,,
19080,2018-10-25 04:36:15,,,1,,,,,,,
19106,2018-12-19 04:55:37,31,,,,,,,,,
19108,2018-07-11 09:20:39,,,1,,,,,,,
19114,2017-12-11 10:08:09,19,,,,,,,,,
19125,2019-02-13 05:34:24,,,1,,,,,,,
19182,2018-06-21 15:22:43,31,,,,,,,,,
19233,2018-10-26 04:40:09,,,1,,,,,,,
19245,2018-06-25 12:50:50,31,,,,,,,,,
19270,2019-03-09 18:02:24,,,,,,,,,,
19298,2019-02-19 05:34:59,,,1,,,,,,,
19301,2019-03-10 05:34:07,31,,,,,,,,,
19302,2018-12-05 13:50:57,38,,,,,,,,,
19304,2018-06-30 04:34:45,,,1,,,,,,,
19338,2019-03-05 11:52:40,,,1,,,,,,,
19380,2019-03-19 22:52:10,,1,,,,,,,,11
19413,2018-12-21 16:07:18,31,,,,,,,,,
19432,2019-01-23 13:57:48,,,,,,,,,,
19463,2019-03-08 16:52:26,,,,,,,,,,
19539,2019-02-28 05:36:22,31,,,,,,,,,
19540,2018-12-19 04:55:31,31,,,,,,,,,
19588,2019-03-13 08:44:48,,,1,,,,,,,
19591,2019-03-12 21:32:09,31,,,,,,,,,
19624,2019-03-13 18:52:08,,,,,,,,,,
19665,2019-02-24 05:37:02,,,1,,,,,,,
19673,2018-12-01 15:04:38,,,1,,,,,,,
19695,2019-02-20 16:44:27,16,1,1,,,,,,2,
19707,2019-03-11 05:37:54,31,,,,,,,,,
19735,2018-12-19 04:31:06,31,,,,,,,,,
19748,2019-02-20 11:17:25,22,,30,,4,1,,,,4
19773,2019-03-04 13:31:37,31,,,,,,,,,
19807,2018-10-14 04:40:27,,,1,,,,,,,
19850,2019-02-23 05:38:07,,,1,,,,,,,
19872,2019-03-08 18:02:37,,,,,,,,,,
19896,2018-01-03 11:56:19,,,1,,,,,,,
19911,2019-03-06 14:55:01,39,,28,,,,,,,
19922,2019-02-23 11:02:19,,,1,,,,,,,
19945,2018-03-20 21:55:26,,,1,,,,,,,
19982,2018-12-22 04:42:59,,,,,,,,,,
20031,2018-09-24 04:40:20,38,,,,,,,,,
20048,2018-06-22 09:05:17,31,,,,,,,,,
20055,2019-03-12 10:37:32,8,1,5,,,,,,,
20058,2018-10-26 11:42:58,,,1,,,,,,,
20137,2019-03-15 21:54:44,,,,,,,,,,27
20199,2019-03-15 17:20:20,972,,23,,,,,,,33
20201,2018-10-29 04:43:23,,,1,,,,,,,
20225,2019-02-26 17:51:51,,,1,,,,,,,
20248,2018-08-22 12:04:34,,,1,,,,,,,
20281,2019-02-23 05:38:02,31,,,,,,,,,
20302,2018-12-19 04:40:48,31,,,,,,,,,
20343,2018-11-09 17:31:54,,,1,,,,,,,
20347,2019-03-08 14:52:35,,,,,,,,,,
20366,2018-10-25 04:30:22,,,1,,,,,,,
20371,2018-10-24 14:10:36,,,1,,,,,,,
20374,2019-03-10 10:35:22,2,1,6,4,,,,,,
20396,2018-08-11 04:39:15,,,1,,,,,,,
20517,2019-02-23 05:37:33,31,,,,,,,,,
20564,2019-02-21 07:03:22,,,1,,,,,,,
20578,2019-03-11 17:52:29,,,1,,,,,,,
20583,2018-11-29 19:50:09,,,1,,,,,,,
20598,2019-03-14 13:55:55,18,1,44,,5,,,,2,24
20624,2018-08-18 04:44:27,,,1,,,,,,,
20640,2019-03-08 05:40:10,34,,1,2,,,,,,
20780,2018-12-14 04:33:17,31,,,,,,,,,
20827,2018-11-01 04:38:56,31,,,,,,,,,
20886,2018-12-26 09:05:04,31,,,,,,,,,
20909,2019-02-18 05:35:03,,,1,,,,,,,
20915,2018-12-25 21:12:54,,,1,,,,,,,
20931,2018-05-04 13:32:46,972,,6,,,,,,,
20944,2019-03-04 05:35:10,,,1,,,,,,,
20954,2018-10-17 04:40:22,31,,,,,,,,,
21034,2019-02-28 10:34:48,,,24,,,,,,,26
21038,2019-02-13 11:51:51,34,,1,2,,,,,,
21041,2019-02-25 15:33:29,8,1,8,,,,,,,
21068,2018-11-03 04:32:31,31,,,,,,,,,
21072,2019-02-28 10:31:45,34,,1,,4,,,,,56
21080,2018-06-21 15:20:37,31,,,,,,,,,
21166,2019-02-18 16:36:20,12,,1,,,,,,,5
21186,2019-02-16 05:39:27,31,,,,,,,,,
21189,2018-12-20 07:10:43,31,,,,,,,,,
21243,2019-02-25 07:03:03,,,1,,,,,,,
21323,2018-03-12 15:22:11,24,,,,,,,,1,
21362,2019-03-09 05:37:23,,,1,,,,,,,
21387,2019-03-05 16:21:52,,,1,,,,,,,
21390,2018-12-20 07:08:43,31,,,,,,,,,
21407,2018-12-27 05:35:40,,,1,,,,,,,
21436,2019-03-13 15:02:06,,,1,,,,,,,
21480,2019-01-23 07:03:17,,,1,,,,,,,
21523,2018-12-26 04:34:58,31,,,,,,,,,
21548,2019-03-19 09:47:13,12,,,,,,,,,8
21560,2019-03-13 17:42:10,977,,2,,,,,,,19
21572,2019-03-11 11:45:57,4,,120,,3,,,,,16
21612,2019-02-16 09:12:06,,,1,,,,,,,
21640,2018-10-09 17:32:14,,,1,,,,,,,
21762,2018-03-06 17:27:27,,,1,,,,,,,
21776,2019-03-15 13:47:09,32,,10,,,,,,,49
21782,2019-02-17 05:36:40,,,1,,,,,,,
21789,2019-02-21 07:03:13,,,1,,,,,,,
21792,2019-03-08 13:13:48,10,,1,,,,,,,
21913,2019-02-15 05:46:00,31,,,,,,,,,
21933,2018-10-25 04:44:38,,,1,,,,,,,
21934,2019-02-17 05:36:54,34,,1,2,,,,,,
21937,2019-03-06 10:53:06,,,,,,,,,,
21964,2019-03-18 17:25:35,965,,30,,,,,,2,41
21980,2019-02-23 15:39:05,11,1,4,,,,,,,
21983,2018-12-19 04:47:25,31,,,,,,,,,
21988,2019-02-03 12:41:51,31,,,,,,,,,
21998,2019-03-02 05:35:31,,,1,,,,,,,
22034,2019-03-01 12:52:03,,,1,,,,,,,
22064,2019-03-18 15:02:47,10,,,,4,,,,2,20
22079,2018-12-31 15:43:30,31,,,,,,,,,
22102,2019-03-04 05:35:18,34,,1,2,,,,,,
22109,2018-08-10 14:50:06,,,1,,,,,,,
22204,2019-03-18 14:59:19,16,1,18,,,,,,,
22225,2019-01-08 15:30:55,49,,54,,,,,,,
22227,2018-08-30 04:39:39,,,1,,,,,,,
22270,2019-02-20 16:39:51,34,,1,2,,,,,,
22319,2019-03-13 05:38:04,,,1,,,,,,,
22330,2019-03-07 16:40:58,28,,64,,5,,,,2,18
22331,2019-01-08 05:33:39,31,,,,,,,,,
22419,2019-03-09 05:39:41,,,1,,,,,,,
22422,2017-05-04 13:57:02,26,,,,,,,,,
22435,2019-03-04 12:29:15,43,,2,,,,,,,19
22439,2019-02-11 10:44:17,,,1,,,,,,,
22445,2019-02-20 18:21:37,32,,2,,,,,,,
22496,2018-12-19 04:47:26,31,,,,,,,,,
22521,2018-09-02 14:31:52,38,,,,,,,,,
22535,2019-02-16 05:37:23,,,1,,,,,,,
22538,2019-03-16 16:21:01,27,,6,,,,,,,7
22539,2019-03-04 15:02:18,,,1,,,,,,,
22556,2019-02-26 05:35:24,,,1,,,,,,,
22589,2019-01-02 05:34:49,34,,1,2,,,,,,
22644,2017-12-26 14:13:32,,,1,,,,,,,
22672,2019-01-22 07:03:32,,,1,,,,,,,
22716,2019-02-28 20:05:29,27,1,1,,,,,,,
22755,2019-02-27 05:45:04,31,,,,,,,,,
22767,2018-11-01 04:41:34,31,,,,,,,,,
22797,2019-03-06 16:53:54,,,,,,,,,,
22815,2018-09-06 13:47:07,,,1,,,,,,,
22835,2019-02-23 05:36:51,,,1,,,,,,,
22847,2019-02-20 07:03:04,31,,,,,,,,,
22851,2018-01-03 11:57:49,,,1,,,,,,,
22856,2019-03-02 18:41:53,34,,1,2,,,,,,
22871,2019-02-20 13:40:42,972,1,30,,,,,,,30
22950,2019-02-22 18:29:29,,,32,,,,,,,
22991,2018-12-31 07:04:14,31,,,,,,,,,
23018,2019-03-14 12:02:37,,,,,,,,,,
23025,2017-06-08 10:10:58,,,,,,,,,,
23035,2019-03-01 17:03:06,,,,,,,,,,
23039,2019-02-28 05:35:51,31,,,,,,,,,
23044,2018-08-07 15:33:31,,,1,,,,,,,
23116,2019-03-07 20:52:16,,,,,,,,,,
23144,2019-03-08 16:02:38,9,1,1,3,,,,,,
23152,2018-10-31 18:21:45,31,,,,,,,,,
23159,2018-11-10 04:44:41,,,1,,,,,,,
23172,2019-02-25 22:51:52,,,1,,,,,,,
23175,2018-08-17 04:31:00,,,1,,,,,,,
23191,2019-03-04 10:26:46,14,,2,3,,,,,2,
23192,2018-01-03 12:15:46,,,1,,,,,,,
23196,2018-10-31 18:22:56,31,,,,,,,,,
23295,2019-03-14 18:52:22,,,1,,,,,,,
23339,2019-03-15 22:38:59,37,,24,,,,,,,
23344,2019-02-28 15:28:51,36,,332,,,,,,,99
23363,2018-06-30 07:02:18,,,1,,,,,,,
23369,2019-02-22 11:22:18,31,,,,,,,,,
23401,2019-03-06 12:44:50,34,,1,2,,,,,,
23448,2019-03-02 13:12:11,,,,,,,,,,
23467,2018-11-02 04:45:37,,,1,,,,,,,
23485,2019-02-27 12:03:25,,,,,,,,,,
23487,2019-02-27 07:03:02,34,,1,2,,,,,,
23500,2019-03-19 17:01:26,982,,60,,,1,,,2,2
23503,2018-03-30 11:53:43,,,1,,,,,,,
23554,2019-02-18 05:36:55,,,1,,,,,,,
23574,2019-02-23 15:27:55,11,1,4,,,,,,,
23605,2018-10-09 16:01:59,,,1,,,,,,,
23634,2018-12-26 04:36:47,31,,,,,,,,,
23673,2019-03-13 09:15:54,24,,4,,,,,,,
23680,2019-03-01 12:55:17,31,,,,,,,,,
23690,2019-02-24 05:46:12,,,1,,,,,,,
23700,2019-03-07 05:40:21,,,1,,,,,,,
23707,2019-02-26 17:52:02,,,1,,,,,,,
23779,2018-08-15 10:00:49,,,1,,,,,,,
23795,2019-02-21 15:21:54,,,1,,,,,,,
23801,2016-06-07 00:57:14,,,,,,,,,,
23860,2019-02-21 05:32:35,,,1,,,,,,,
23886,2019-02-25 16:58:17,24,,5,,,,,,,
23896,2019-02-20 14:42:48,2,,4,,,,,,3,
23901,2019-03-05 10:05:26,,,1,,,,,,,
23919,2019-03-14 05:38:16,34,,1,2,,,,,,
23944,2019-03-14 18:52:25,,,1,,,,,,,
23999,2018-11-03 04:44:51,31,,,,,,,,,
24002,2019-02-12 12:02:34,40,1,2,,,,,,,86
24004,2019-03-05 10:34:33,975,,11,,,,,,2,3
24008,2019-02-13 05:34:44,,,1,,,,,,,
24029,2019-03-06 05:38:46,31,,,,,,,,,
24048,2019-02-18 05:37:58,31,,,,,,,,,
24082,2019-02-25 07:02:47,31,,,,,,,,,
24111,2019-02-19 09:56:50,,,354,,,,,,3,18
24152,2019-03-07 10:58:11,23,,5,,,,,,,
24162,2019-03-11 10:02:53,,,1,,,,,,,
24163,2019-03-06 10:22:26,51,,132,,,,,,,
24169,2019-03-03 18:10:16,4,1,2,,,,,,,
24172,2018-12-18 10:34:19,,,,,,,,,,
24214,2019-03-18 14:47:37,974,,64,,,,,,,445
24256,2019-02-28 18:23:49,24,,6,,,,,,2,32
24278,2019-01-04 14:16:48,17,1,1,,,,,,,
24309,2019-03-07 13:14:39,39,,28,,,,,,,1
24311,2018-10-18 10:13:29,34,,1,2,,,,,,
24333,2019-02-22 22:13:20,23,,,3,,,,,,
24417,2019-03-13 14:52:12,31,,,,,,,,,
24501,2019-03-06 12:52:44,,,1,,,,,,,
24517,2019-03-12 11:13:34,34,1,26,,,,,,2,202
24539,2019-02-15 05:39:42,31,,,,,,,,,
24564,2016-06-03 16:57:57,,,,,,,,,,
24566,2019-02-28 05:35:21,,,1,,,,,,,
24616,2019-01-09 05:35:07,31,,,,,,,,,
24635,2019-03-04 11:52:06,,,1,,,,,,,
24695,2018-11-19 04:31:17,,,1,,,,,,,
24723,2019-02-15 20:38:42,29,1,,,3,1,,,,
24727,2019-02-19 09:52:06,34,,1,2,,,,,,
24764,2018-11-01 04:34:43,31,,,,,,,,,
24776,2018-10-21 04:48:08,,,1,,,,,,,
24788,2019-01-10 10:51:45,31,,,,,,,,,
24800,2018-11-03 04:43:44,31,,,,,,,,,
24836,2017-07-10 09:05:49,,,,,,,,,,
24840,2018-08-09 13:51:39,,,1,,,,,,,
24852,2019-02-27 11:52:16,,,,,,,,,,
